url,Broken_link_count,Start_render_time_ms,Document_complete_time_ms,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms
https://ncsu.edu,10.0,7640.133000000001,4951.0,598.0,4951.0,1720.0,331.0,159.0,90.0,2042385.0,1.933,20873.492000000006,0.0,7640.133000000001,21779.358250000005,9159.825536812874,,28.0,17473.24799999913,2386.5,1219.0
https://diebold.com,,,,,,,,,,,,,,,,,,,,,
https://nbc.ca,8.0,4577.706999999999,2291.0,463.0,2291.0,1806.0,62.0,129.0,131.0,2905805.0,2.742,6871.1889999999985,0.0,4577.706999999999,22824.35029999999,8597.764310419056,,30.0,19907.647999999983,5003.499999999999,422.0
https://visualintrusion.com,,,,,,,,,,,,,,,,,,,,,
https://uc.edu,8.0,5288.645999999999,10985.0,552.0,10985.0,2321.0,112.0,64.0,134.0,3175793.0,3.011,33596.49800000001,0.0005285014472968328,5288.645999999999,49655.7415,12470.399604336191,,26.0,34570.01200000222,14499.500000000004,3167.0
https://deped.gov.ph,98.0,12005.2285,10034.0,3790.0,10034.0,8559.0,3040.0,422.0,133.0,3738.0,0.003,23265.090499999984,0.18778480458049046,12005.2285,25662.996349999994,17559.553638586716,,20.0,11345.039999999977,1711.9999999999982,7286.0
https://fda.gov,0.0,3160.406000000001,374.0,176.0,374.0,373.0,31.0,0.0,1.0,445.0,0.0,18097.180499999995,0.0,3160.406000000001,18435.0414,4837.795279521617,,36.0,10195.223999999953,3689.593999999999,828.0
https://elektrohm.sfr,,,,,,,,,,,,,,,,,,,,,
https://ust-global.com,0.0,12442.716699999999,521.0,295.0,521.0,507.0,18.0,1.0,5.0,11681.0,0.01,17795.9335,0.03773498550925768,12442.716699999999,29857.99561,17478.77592170328,,25.0,42342.80399999982,14097.1792,2773.0
https://geoilandgas.com,,,,,,,,,,,,,,,,,,,,,
https://geodis.com,,2280.272,2855.0,551.0,2855.0,1629.0,541.0,173.0,77.0,387750.0,0.36,2522.2385000000004,0.0,2280.272,16385.151199999997,6448.569091385171,,59.0,16207.888000000024,6970.660999999998,273.0
https://marcosasso.eu,2.0,800.7545,1243.0,769.0,1243.0,804.0,134.0,2.0,2.0,2850.0,0.002,1529.9675000000002,0.0,800.7545,1529.9675000000002,1003.1579820007078,,100.0,275.9880000000001,9.0,0.0
https://nttdata.com,1.0,3715.6480000000006,4152.0,276.0,4152.0,1911.0,274.0,237.0,155.0,2614445.0,2.456,8649.483,0.18966384914959084,3715.6480000000006,25423.311549999995,6006.897577847035,,24.0,14579.671999999695,3586.4999999999936,1589.0
